ligand,receptor,source,target,label
IFNL3,LRP11,Q8IZI9,Q86VZ4,0
F11,CCRL2,P03951,O00421,0
COL6A3,INHBA,P12111,P08476,0
FGF20,GRIN1_GRIN2A,Q9NP95,NA_NA,0
C1QL4,FAS,Q86Z23,P25445,0
ERBB3,CAV1,P21860,Q03135,0
HPR,CHRNB2,P00739,P17787,0
DRAXIN,EFNA5,Q8NBI3,P52803,0
IL16,GPR55,Q14005,Q9Y2T6,0
HLA-G,CHRNA10,P17693,Q9GZZ6,0
THBS1,CCR10,P07996,P46092,0
NRG4,LILRB1,Q8WWG1,Q8NHL6,0
COL6A1,GPR75,P12109,O95800,0
GLS_SLC1A6,FPR1,COMPLEX:O94925_P48664,P21462,0
ICAM2,BMP5,P13598,P22003,0
NCAM2,EFNA2,O15394,O43921,0
THBS3,KCNJ4,P49746,P48050,0
MPZ,JAG2,P25189,Q9Y219,0
HSP90AA1,PLPP6,P07900,Q8IY26,0
RSPO4,GDF1,Q2I0M5,P27539,0
WNT8B,GPR75,Q93098,O95800,0
FGA,TNFRSF11B,P02671,O00300,0
NAT10,GRIN1_GRIN2A,Q9H0A0,NA_NA,0
UCN,CRABP2_RARB,P55089,NA_NA,0
INHBB,GPC5,P09529,P78333,0
SPTBN2,CXCR3,O15020,P49682,0
GRM1,MERTK,Q13255,Q12866,0
YARS1,HTR3B,P54577,O95264,0
HMMR,CNTN2_CNTNAP2,O75330,Q02246_Q9UHC6,0
SEMA4A,IL13_IL13RA1_IL4R,Q9H3S1,P35225_P78552_P24394,0
APOC3,CD93,P02656,Q9NPY3,0
IGFBP6,ADCYAP1R1,P24592,P41586,0
EBI3,FLT4,Q14213,P35916,0
PRND,CYSLTR1,Q9UKY0,Q9Y271,0
SHANK1,TNFRSF4,Q9Y566,P43489,0
MMP9,ASGR2,P14780,P07307,0
PI3,PDE1B,P19957,Q01064,0
ADM2,CSPG4,Q7Z4H4,Q6UVK1,0
KL,A0A0C4DG17,Q9UEF7,A0A0C4DG17,0
IFNL1,PDGFRA,Q8IU54,P16234,0
LTBP1,LRP11,Q14766,Q86VZ4,0
TNFSF11,WNT6,O14788,Q9Y6F9,0
IFNA4,CCR4,P05014,P51679,0
SEMA3A,ITGAV_ITGB3,Q14563,P06756_P05106,0
RSPO2,MYLK2,Q6UXX9,Q9H1R3,0
CHAT_SLC18A3,FZD10_LRP5,COMPLEX:P28329_Q16572,Q9ULW2_O75197,0
HLA-DPB1,CD8A,P04440,P01732,0
PTHLH,HTR3E,P12272,A5X5Y0,0
ANGPT4,PTCH1_SMO,Q9Y264,Q13635_Q99835,0
ADAM15,VLDLR,Q13444,P98155,0
SPARC,TRHR,P09486,P34981,0
SFTPA1,ORAI2,Q8IWL2,Q96SN7,0
OMG,NEO1,P23515,Q92859,0
TCTN1,LMBR1L,Q2MV58,Q6UX01,0
COL9A1,NOTCH1,P20849,P46531,0
CDH5,LILRA4,P33151,P59901,0
GAD2_SLC6A8,CD46,COMPLEX:P48029_Q05329,P15529,0
ADIPOQ,EDNRB,Q15848,P24530,0
CGA_CGB7,ROBO1,COMPLEX:P01215_P0DN87,Q9Y6N7,0
PENK,TNFRSF12A,P01210,Q9NP84,0
GLS_SLC1A2,ITGA11,COMPLEX:O94925_P43004,Q9UKX5,0
PROK1,TGFBR2,P58294,P37173,0
ADAM23,CD151,O75077,P48509,0
WNT1,SSTR1,P04628,P30872,0
CFC1,CSF1R,P0CG37,P07333,0
DLK1,TSHR,P80370,P16473,0
APOC4,PLGRKT,P55056,Q9HBL7,0
IL2,C3AR1,P60568,Q16581,0
HLA-DQB1,KDR_PLXNA1,P01920,P35968_Q9UIW2,0
LCN2,GPR39,P80188,O43194,0
F11,ITGA7_ITGB1,P03951,Q13683_P05556,0
TNFSF18,GALR3,Q9UNG2,O60755,0
CFH,GRIN1_GRIN2A,P08603,NA_NA,0
IFNA5,RYK,P01569,P34925,0
EPHA8,GP1BA_GP1BB,P29322,P07359_P13224,0
ZNRF3,HAVCR2,Q9ULT6,Q8TDQ0,0
SLITRK3,SELPLG,O94933,Q14242,0
CXCL12,SCARB1,P48061,Q8WTV0,0
AGTR2,CD8A,P50052,P01732,0
GZMA,FZD7_LRP6,P12544,O75084_O75581,0
NCR3LG1,GABRA3_GABRB3_GABRG2,Q68D85,NA_NA_NA,0
ULBP2,GPR143,Q9BZM5,P51810,0
HAS2,CD3D,Q92819,P04234,0
NTF3,ESAM,P20783,Q96AP7,0
NAT10,FZD5,Q9H0A0,Q13467,0
NTF3,SSTR5,P20783,P35346,0
AVP,TLR4,P01185,O00206,0
ADM,ADRA2A,P35318,P08913,0
CCL18,ITGAV_ITGB1,P55774,P06756_P05556,0
CCL4,ITGA11,P13236,Q9UKX5,0
ADAM23,NCSTN,O75077,Q92542,0
C5,GRIN1_GRIN2A,P01031,NA_NA,0
CXCL6,CCR4,P80162,P51679,0
NT5E_SLC29A2,LHCGR,COMPLEX:P21589_Q14542,P22888,0
GDF15,GP6,Q99988,Q9HCN6,0
HSD17B1,CXCR2,COMPLEX:P14061,P25025,0
GDF6,CR2,Q6KF10,P20023,0
GPC6,PLPP6,Q9Y625,Q8IY26,0
MIF,AGTR2,P14174,P50052,0
CLEC4M,UNC5C,Q9H2X3,O95185,0
COL5A3,A0A2R8YGI3,P25940,A0A2R8YGI3,0
ANGPTL6,GP1BA_GP1BB_GP5_GP9,Q8NI99,P07359_P13224_NA_P14770,0
KRTAP4-12,ACVRL1_BMPR2,Q9BQ66,P37023_Q13873,0
CD58,CDH4,P19256,P55283,0
TNFRSF14,SLC18A3,Q92956,Q16572,0
SLITRK6,ACVR2A_BMPR1A,Q9H5Y7,P27037_P36894,0
PROS1,CXCR6,P07225,O00574,0
IL6,HAVCR2,P05231,Q8TDQ0,0
OCLN,TNFRSF4,Q16625,P43489,0
SLIT3,IL1R1,O75094,P14778,0
LY86,NTRK3,O95711,Q16288,0
EFNA1,NRXN3,P20827,Q9Y4C0,0
RGMA,ITGB5,Q96B86,P18084,0
RELN,CRLF1,P78509,O75462,0
UCN,SCN10A,P55089,Q9Y5Y9,0
PDGFC,GRIK2_GRIK4,Q9NRA1,Q13002_NA,0
GNB3,GALR2,P16520,O43603,0
HSP90B1,GABRA6_GABRB3_GABRG2,P14625,NA_NA_NA,0
CCL27,CAV1,Q9Y4X3,Q03135,0
TNC,CHRM3,P24821,P20309,0
CCL1,KCNQ5,P22362,Q9NR82,0
GGT1_GGT5,TNFRSF10D,COMPLEX:P19440_P36269,Q9UBN6,0
ALB,HTR6,P02768,P50406,0
DDC_SLC6A3,TNFRSF10A,COMPLEX:P20711_Q01959,O00220,0
PLXNA4,LILRA3,Q9HCM2,Q8N6C8,0
NPY,PDGFRA_PDGFRB,P01303,P16234_P09619,0
COL3A1,IL1RAP_IL1RL2,P02461,Q9NPH3_Q9HB29,0
HMMR,CD3G,O75330,P09693,0
EFNA4,INS,P52798,P01308,0
CELA3B,NODAL,P08861,Q96S42,0
SST,GRIN1_GRIN2A,P61278,NA_NA,0
LIN7C,TLR9,Q9NUP9,Q9NR96,0
CD14,TEK,P08571,Q02763,0
APOC3,RTN4R,P02656,Q9BZR6,0
WNT2B,PDGFA,Q93097,P04085,0
TNN,TSHR,Q9UQP3,P16473,0
CD276,CHRNA7,Q5ZPR3,COMPLEX:P36544,0
ACTR2,HHIP,P61160,Q96QV1,0
ICAM5,ITGB7,Q9UMF0,P26010,0
COL4A3,CALCR_RAMP2,Q01955,P30988_O60895,0
NAT10,ADRA2A,Q9H0A0,P08913,0
MAG,NPY4R2,P20916,P0DQD5,0
PRSS23,KLRC2_KLRD1,O95084,P26717_Q13241,0
GLS_SLC1A2,COL13A1,COMPLEX:O94925_P43004,Q5TAT6,0
CUBN,SORT1,O60494,Q99523,0
PIK3CD-AS1,CATSPER2_CATSPERD,Q5SR53,NA_NA,0
GLS_SLC17A6,ITGB4,COMPLEX:O94925_Q9P2U8,P16144,0
NTN4,PTPRZ1,Q9HB63,P23471,0
QDPR,FAS,P09417,P25445,0
ICAM2,CNTN2,P13598,Q02246,0
NPPA,HTR1B,P01160,P28222,0
CDH1,ACVR1B,P12830,P36896,0
SEMA3B,LHCGR,Q13214,P22888,0
GZMA,FGFRL1,P12544,Q8N441,0
APOA2,CNTN1_CNTNAP1,P02652,Q12860_P78357,0
PSAP,CXCR3,P07602,P49682,0
SEMA4C,P2RX7,Q9C0C4,Q99572,0
GLS_SLC1A1,GABRA6_GABRB3_GABRD,COMPLEX:O94925_P43005,NA_NA_NA,0
CGA_FSHB,HHIP,COMPLEX:P01215_P01225,Q96QV1,0
CLDN18,NR3C2,P56856,P08235,0
ANGPTL3,ADGRG6,Q9Y5C1,Q86SQ4,0
EFNB1,VIPR1,P98172,P32241,0
TBC1D24,GDF1,Q9ULP9,P27539,0
LPA,EPHA7,P08519,Q15375,0
LAMB2,ADIPOR2,P55268,Q86V24,0
SELE,GLYCAM1,P16581,Q8IVK1,0
PLAT,NPY5R,P00750,Q15761,0
BTLA,HCST_KLRK1,Q7Z6A9,NA_P26718,0
ITGB3BP,RXFP3,Q13352,Q9NSD7,0
CCL2,KCNJ15,P13500,Q99712,0
VWF,HTR1B,P04275,P28222,0
CTF1,CD34,Q16619,P28906,0
LAMB2,HTR4,P55268,Q13639,0
COL6A5,C5AR2,A8TX70,Q9P296,0
GDF10,GPC1,P55107,P35052,0
LCN2,ITGAV,P80188,P06756,0
CD14,ITGA7_ITGB1,P08571,Q13683_P05556,0
ARPC5,ACVR1C_ACVR2B_CRIPTO,O15511,Q8NER5_Q13705_P13385,0
NMS,MUSK,Q5H8A3,O15146,0
SOST,A0A2R8YGI3,Q9BQB4,A0A2R8YGI3,0
NPY,FLT1,P01303,P17948,0
THBS4,VIPR1,P35443,P32241,0
LEFTY2,EGF,O00292,P01133,0
APOC2,ACVR1C_ACVR2B_CFC1,P02655,Q8NER5_Q13705_P0CG37,0
THBS3,MRGPRX1,P49746,Q96LB2,0
IL20,S1PR2,Q9NYY1,O95136,0
CD36,WNT10B,P16671,O00744,0
IL17A,PDGFRA_PDGFRB,Q16552,P16234_P09619,0
AKR1D1,IL17RA_IL17RC,COMPLEX:P51857,Q96F46_Q8NAC3,0
WNT2,IL17RA_IL17RB,P09544,Q96F46_Q9NRM6,0
EPHB1,LILRB2,P54762,Q8N423,0
GDF3,FZD6,Q9NR23,O60353,0
CNTN1,MARCO,Q12860,Q9UEW3,0
HAS2,GRIN1_GRIN2B,Q92819,NA_NA,0
SHH,FZD8,Q15465,Q9H461,0
ALOX12,ITGAM,COMPLEX:P18054,P11215,0
EDIL3,ASGR2,O43854,P07307,0
DBH_SLC6A2,A0A2R8YGI3,COMPLEX:P09172_P23975,A0A2R8YGI3,0
AVP,ACVR1B_TGFBR2,P01185,P36896_P37173,0
DLK2,STRA6,Q6UY11,Q9BX79,0
IGFBP4,GRIN2D,P22692,O15399,0
COL11A1,CFTR,P12107,P13569,0
CADM3,RORA,Q8N126,P35398,0
TNFSF10,FZD1_LRP6,P50591,Q9UP38_O75581,0
CALM2,GABRA4_GABRB3_GABRG2,P0DP24,NA_NA_NA,0
CGA_CGB1,FZD3,COMPLEX:A6NKQ9_P01215,Q9NPG1,0
GLS2_SLC1A7,GABRA6_GABRB3_GABRG2,COMPLEX:O00341_Q9UI32,NA_NA_NA,0
CXCL1,JMJD6,P09341,Q6NYC1,0
PIK3CD-AS1,CD86,Q5SR53,P42081,0
CORT,STRA6,O00230,Q9BX79,0
GGT1,SLC45A3,COMPLEX:P19440,Q96JT2,0
A0A0A0MR89,ITGA9,A0A0A0MR89,Q13797,0
GDF2,CDON,Q9UK05,Q4KMG0,0
GUCA1A,CLDN3,P43080,O15551,0
PDYN,MGRN1,P01213,O60291,0
GLS_SLC17A8,FPR3,COMPLEX:O94925_Q8NDX2,P25089,0
MMP13,PDGFRA_PDGFRB,P45452,P16234_P09619,0
GAD1_SLC6A6,MIP,COMPLEX:P31641_Q99259,P30301,0
FGF2,KREMEN2,P09038,Q8NCW0,0
CDH15,HTR1A,P55291,P08908,0
WNT10B,AVPR1B,O00744,P47901,0
TFPI,ADCYAP1R1,P10646,P41586,0
KLB,ADGRB2,Q86Z14,O60241,0
CHAT_SLC18A3,LRP5,COMPLEX:P28329_Q16572,O75197,0
PTH,CD48,P01270,P09326,0
LIPH,CLDN2,Q8WWY8,P57739,0
SDC2,PDE1B,P34741,Q01064,0
MT-RNR2,XCR1,Q8IVG9,P46094,0
BMP6,ALK,P22004,Q9UM73,0
GLS_SLC1A6,ITGAV,COMPLEX:O94925_P48664,P06756,0
NMS,HTR3B,Q5H8A3,O95264,0
COL18A1,IGFL3,P39060,Q6UXB1,0
CD14,ADRB2,P08571,P07550,0
RPS27A,S1PR3,P62979,Q99500,0
DBH_SLC6A2,DYSF,COMPLEX:P09172_P23975,O75923,0
TNFSF10,TNFRSF6B,P50591,O95407,0
FGG,NPBWR2,P02679,P48146,0
SHMT1_SLC6A5,CCR3,COMPLEX:P34896_Q9Y345,P51677,0
CFC1,CD44,P0CG37,P16070,0
FGF11,EFNA5,Q92914,P52803,0
FN1,LYVE1,P02751,Q9Y5Y7,0
COL6A2,TNFSF9,P12110,P41273,0
COL4A4,CDH5,P53420,P33151,0
COL4A2,IFITM2,P08572,Q01629,0
LHB,ADRA1B,P01229,P35368,0
KL,HLA-B,Q9UEF7,P01889,0
TCN2,TLR7,P20062,Q9NYK1,0
TPH1,GNRHR,P17752,P30968,0
SEMA6D,F2RL2,Q8NFY4,O00254,0
COL5A3,CD3D,P25940,P04234,0
C1QTNF1,FZD3_LRP5,Q9BXJ1,Q9NPG1_O75197,0
SCGB1A1,GP6,P11684,Q9HCN6,0
SEMA3B,EPHA3,Q13214,P29320,0
SEMA3E,CD226,O15041,Q15762,0
OMG,PDE1C,P23515,Q14123,0
CELA3B,GABRA1_GABRB2_GABRD,P08861,NA_NA_NA,0
GLS_SLC1A1,ITGA1,COMPLEX:O94925_P43005,P56199,0
ANGPT1,IL1R1,Q15389,P14778,0
PROC,C3AR1,P04070,Q16581,0
GZMA,ITGAM_ITGB2,P12544,P11215_P05107,0
MMP9,EPHA3,P14780,P29320,0
NID2,OR1E1,Q14112,P30953,0
ARPC5,SCTR,O15511,P47872,0
ANGPTL1,CHRM5,O95841,P08912,0
RTN4,ITGB8,Q9NQC3,P26012,0
COL9A3,NPY4R2,Q14050,P0DQD5,0
SLC18A2_TPH2,SORL1,COMPLEX:Q05940_Q8IWU9,Q92673,0
PKM,ITGA7_ITGB1,P14618,Q13683_P05556,0
PTGR1,HTR6,COMPLEX:Q14914,P50406,0
IFNA7,MRC2,P01567,Q9UBG0,0
ITGA4_ITGB7,B2M,COMPLEX:P13612_P26010,P61769,0
SERPINE2,EPHB4,P07093,P54760,0
CYP19A1,TGFBR1,COMPLEX:P11511,P36897,0
FBLN2,BMPR2_TGFBR1,P98095,Q13873_P36897,0
APLP2,ACVRL1_BMPR2,Q06481,P37023_Q13873,0
DIO3_TG,PROCR,COMPLEX:P01266_P55073,Q9UNN8,0
CHAD,PTCH2,O15335,Q9Y6C5,0
LIF,KLRF2,P15018,D3W0D1,0
MMP13,CXCR2,P45452,P25025,0
NPS,ITGAD,P0C0P6,Q13349,0
TIMP2,TLR5,P16035,O60602,0
SULT1E1,CNTN2_CNTNAP2,COMPLEX:P49888,Q02246_Q9UHC6,0
LAMA3,PLD2,Q16787,O14939,0
BAMBI,B2M_FCGRT,Q13145,P61769_NA,0
CCL4L1,HTR3A,Q8NHW4,P46098,0
C1QL2,IL5RA,Q7Z5L3,Q01344,0
WNT3,CALCRL,P56703,Q16602,0
GIP,GRIK3_GRIK5,P09681,Q13003_NA,0
CCN3,HLA-A,P48745,P04439,0
ADAM12,CD1A,O43184,P06126,0
GNRH2,SCARF1,O43555,Q14162,0
M0R343,KLRC2_KLRD1,M0R343,P26717_Q13241,0
LAMA3,PLPP6,Q16787,Q8IY26,0
EPHB6,ITGA3,O15197,P26006,0
CGN,ACVR1B_BMPR1B_BMPR2,Q9P2M7,P36896_O00238_Q13873,0
CCL25,NPY1R,O15444,P25929,0
LTF,NLGN2,P02788,Q8NFZ4,0
A2M,FZD8_RYK,P01023,Q9H461_P34925,0
ITGA4_ITGB7,CACHD1,COMPLEX:P13612_P26010,Q5VU97,0
MFGE8,GABRA6_GABRB3_GABRD,Q08431,NA_NA_NA,0
FBLN2,CSPG4,P98095,Q6UVK1,0
ANP32B,HRH4,Q92688,Q9H3N8,0
NTNG1,ITGAM_ITGB2,Q9Y2I2,P11215_P05107,0
GNAI2,INHBA_INHBB,P04899,P08476_P09529,0
TNR,TACR3,Q92752,P29371,0
HPX,KLRC2,P02790,P26717,0
ANKRD13C-DT,GUCY2F,Q9XRX5,P51841,0
C4BPA,TSHR,P04003,P16473,0
CUBN,TNFRSF17,O60494,Q02223,0
IL1B,ADCY1,P01584,Q08828,0
DKK2,EGF,Q9UBU2,P01133,0
ITGA9_ITGB1,SIRPG,COMPLEX:P05556_Q13797,Q9P1W8,0
UBA52,UNC5A,P62987,Q6ZN44,0
GREM1,GABRA5_GABRB3_GABRG2,O60565,NA_NA_NA,0
SEMA3F,CLEC10A,Q13275,Q8IUN9,0
NRP2,S1PR3,O60462,Q99500,0
COL2A1,MRC2,P02458,Q9UBG0,0
APOA4,ITGAL,P06727,P20701,0
CXCL9,GRIK3_GRIK5,Q07325,Q13003_NA,0
GDF9,H0Y8R2,O60383,H0Y8R2,0
PTGS2,NCAM1,P35354,P13591,0
ADIPOQ,ERG28,Q15848,Q9UKR5,0
TNFSF9,FZD8_LRP6,P41273,Q9H461_O75581,0
PRSS3,ERBB2_ERBB4,P35030,P04626_Q15303,0
HSP90AA1,EPHB3,P07900,P54753,0
PRLH,PTH2R,P81277,P49190,0
ITGAX_ITGB2,OCLN,COMPLEX:P05107_P20702,Q16625,0
WNT8A,TNFRSF10B,Q9H1J5,O14763,0
GDF1,ORAI2,P27539,Q96SN7,0
NCAM2,ADRA2B,O15394,P18089,0
YARS1,TGFBR1,P54577,P36897,0
GAD1_SLC6A12,GRIN1_GRIN2B,COMPLEX:P48065_Q99259,NA_NA,0
PODXL2,OR1E1,Q9NZ53,P30953,0
KLB,CANX,Q86Z14,P27824,0
RNF43,GABRA5_GABRB3_GABRG2,Q68DV7,NA_NA_NA,0
HLA-B,KIR2DS4,P01889,P43632,0
RIMS1,ACVR2B_BMPR1B,Q86UR5,Q13705_O00238,0
NXPH3,CD93,O95157,Q9NPY3,0
FLRT3,SCTR,Q9NZU0,P47872,0
COL8A1,CSF3R,P27658,Q99062,0
COL9A2,PLXND1,Q14055,Q9Y4D7,0
DSCAM,IL12RB1_IL12RB2,O60469,P42701_Q99665,0
SCGB1A1,ATP6AP2,P11684,O75787,0
LCN1,PRLHR,P31025,P49683,0
HSPG2,HTR3C,P98160,Q8WXA8,0
NRP1,IL27RA_IL6ST,O14786,Q6UWB1_P40189,0
NRG2,SUSD2,O14511,Q9UGT4,0
JAM3,CCR1,Q9BX67,P32246,0
SERPINC1,ITGB4,P01008,P16144,0
CHAT_SLC10A4,UNC5D,COMPLEX:P28329_Q96EP9,Q6UXZ4,0
TAFA5,GRIA1,Q7Z5A7,P42261,0
DCN,PTH1R,P07585,Q03431,0
ICAM1,CNTNAP1,P05362,P78357,0
DBH_SLC18A2,FZD1,COMPLEX:P09172_Q05940,Q9UP38,0
AGT,MIP,P01019,P30301,0
INHA_INHBB,FZD8,COMPLEX:P05111_P09529,Q9H461,0
GAL,LRP1,P22466,Q07954,0
IGF1,NPY1R,P05019,P25929,0
CFC1,ACVR1_AMHR2,P0CG37,Q04771_Q16671,0
LRPAP1,CD4,P30533,P01730,0
FGF8,NPY2R,P55075,P49146,0
SEMA3A,PLXNA1_TREM2_TYROBP,Q14563,Q9UIW2_Q9NZC2_O43914,0
GLS_SLC1A7,SCN4A,COMPLEX:O00341_O94925,P35499,0
GLS2_SLC17A6,KCNJ10,COMPLEX:Q9P2U8_Q9UI32,P78508,0
CD14,ITGA2B,P08571,P08514,0
ITGB3BP,ITGAX,Q13352,P20702,0
AKR1C3,LPAR3,COMPLEX:P42330,Q9UBY5,0
TNFSF9,HRAS,P41273,P01112,0
PTGDS,ITGA6_ITGB1,COMPLEX:P41222,P23229_P05556,0
PROC,OPRD1,P04070,P41143,0
LAMA3,MPZ,Q16787,P25189,0
CXCL9,GPR39,Q07325,O43194,0
IL36G,SLC1A5,Q9NZH8,Q15758,0
PF4,TACR3,P02776,P29371,0
CCK,DRD2,P06307,P14416,0
CALCA,DDR2,P06881,Q16832,0
MMP13,CD5,P45452,P06127,0
PTMA,FZD10,P06454,Q9ULW2,0
CXCL5,CCR1,P42830,P32246,0
ADM,HTR7,P35318,P34969,0
PCSK9,MRC1,Q8NBP7,P22897,0
CHAT_SLC10A4,ITGA2,COMPLEX:P28329_Q96EP9,P17301,0
MT-RNR2,P2RX7,Q8IVG9,Q99572,0
SLITRK3,HTR3A,O94933,P46098,0
SPARC,PLXNA1_TREM2_TYROBP,P09486,Q9UIW2_Q9NZC2_O43914,0
APOB,IL1RL2,P04114,Q9HB29,0
SERPINF1,PLGRKT,P36955,Q9HBL7,0
FGF2,NPY4R2,P09038,P0DQD5,0
GAD1_SLC32A1,CALCRL_GPER1_RAMP3,COMPLEX:Q99259_Q9H598,Q16602_Q99527_O60896,0
EFNB3,DDR1,Q15768,Q08345,0
ADM,SIRPA,P35318,P78324,0
CGA_CGB7,CHRM5,COMPLEX:P01215_P0DN87,P08912,0
EREG,ITGAL,O14944,P20701,0
NPB,CATSPER1_CATSPERB,Q8NG41,Q8NEC5_NA,0
GLS_SLC17A7,CHRM2,COMPLEX:O94925_Q9P2U7,P08172,0
INS,IL36RN,P01308,Q9UBH0,0
TNF,MC3R,P01375,P41968,0
VWF,SSTR2,P04275,P30874,0
IL26,KLRC1_KLRD1,Q9NPH9,P26715_Q13241,0
NXPH3,ITGAL_ITGB2,O95157,P20701_P05107,0
CNTN1,ATP6AP2,Q12860,O75787,0
GDF10,FZD3_LRP6,P55107,Q9NPG1_O75581,0
CYP3A4,IL9R,COMPLEX:P08684,Q01113,0
HLA-B,CDH10,P01889,Q9Y6N8,0
SLITRK1,LAMP1,Q96PX8,P11279,0
FGF20,MYLK,Q9NP95,Q15746,0
CTHRC1,ADRB2,Q96CG8,P07550,0
TNR,IL22RA2,Q92752,Q969J5,0
NRG3,GPIHBP1,P56975,Q8IV16,0
INSL3,NPFFR2,P51460,Q9Y5X5,0
ADAM9,GPR162,Q13443,Q16538,0
TSHB,RYK,P01222,P34925,0
HRAS,ITGAV_ITGB1,P01112,P06756_P05556,0
LAMB2,ITGAV_ITGB3,P55268,P06756_P05106,0
HLA-C,FLT4_KDR,P10321,P35916_P35968,0
SCGB3A2,IL12RB1_IL23R,Q96PL1,P42701_Q5VWK5,0
BTC,ITGAV_ITGB5,P35070,P06756_P18084,0
PTGS2,GP1BA_GP1BB_GP5_GP9,P35354,P07359_P13224_NA_P14770,0
APP,SCN8A,P05067,Q9UQD0,0
C1QL2,PARD3,Q7Z5L3,Q8TEW0,0
TGFB3,PLA2R1,P10600,Q13018,0
CRLF1,GRIN2D,O75462,O15399,0
LY6G5C,FGFR4,Q5SRR4,P22455,0
SEMA4G,IL6_IL6R_IL6ST,Q9NTN9,P05231_P08887_P40189,0
F8,HTR2A,P00451,P28223,0
HPR,NRXN3,P00739,Q9Y4C0,0
GLS2_SLC1A2,FZD3_LRP5,COMPLEX:P43004_Q9UI32,Q9NPG1_O75197,0
FGF2,OCLN,P09038,Q16625,0
CSF2,MC4R,P04141,P32245,0
CXCL9,CHRNA6,Q07325,Q15825,0
CGA_CGB2,GABRA4_GABRB3_GABRG2,COMPLEX:P01215_Q6NT52,NA_NA_NA,0
SCGB3A2,NEGR1,Q96PL1,Q7Z3B1,0
UBB,WNT2,P0CG47,P09544,0
ACTR2,SIRPA,P61160,P78324,0
CALCB,FZD4_LRP5,P10092,Q9ULV1_O75197,0
CCL19,NEO1,Q99731,Q92859,0
OSM,ACVR1C_ACVR2A,P13725,Q8NER5_P27037,0
GDF15,ITGB7,Q99988,P26010,0
ECM1,KIR2DL3,Q16610,P43628,0
PRSS1,ADRA1B,P07477,P35368,0
CGN,NECTIN4,Q9P2M7,Q96NY8,0
LEFTY2,IL6R_IL6ST,O00292,P08887_P40189,0
PTHLH,ITGA8_ITGB1,P12272,P53708_P05556,0
VASP,LPAR2,P50552,Q9HBW0,0
TLR9,GPR55,Q9NR96,Q9Y2T6,0
SERPING1,ATP6AP2,P05155,O75787,0
CGA_CGB8,ITGAM,COMPLEX:P01215_P0DN86,P11215,0
LTF,TLR9,P02788,Q9NR96,0
COL5A3,NTRK3,P25940,Q16288,0
LTF,PLXNB2,P02788,O15031,0
EDA,KLRD1,Q92838,Q13241,0
COL11A1,IL31RA_OSMR,P12107,Q8NI17_Q99650,0
TG,ADIPOR2,P01266,Q86V24,0
PRSS3,SORT1,P35030,Q99523,0
TNN,ITGAV,Q9UQP3,P06756,0
ASMT,RAMP1,COMPLEX:P46597,O60894,0
WNT7A,TNFRSF14,O00755,Q92956,0
CSHL1,ICAM1,Q14406,P05362,0
SLC18A1_TPH2,CD8A,COMPLEX:P54219_Q8IWU9,P01732,0
GNB3,EPGN,P16520,Q6UW88,0
CLU,FGFR4,P10909,P22455,0
SEMA4C,IL17RA_IL17RC,Q9C0C4,Q96F46_Q8NAC3,0
ITGA4_ITGB7,CD22,COMPLEX:P13612_P26010,P20273,0
CXCL5,FPR3,P42830,P25089,0
OMG,GABRA5_GABRB3_GABRG2,P23515,NA_NA_NA,0
ROR2,SCN8A,Q01974,Q9UQD0,0
ABCA1,WNT3,O95477,P56703,0
GAD1_SLC6A12,RAMP3,COMPLEX:P48065_Q99259,O60896,0
CCL4L1,MRGPRX2,Q8NHW4,Q96LB1,0
CALM3,GCGR,P0DP25,P47871,0
IL1RAP,CD22,Q9NPH3,P20273,0
CCL4L1,GLRA2,Q8NHW4,COMPLEX:P23416,0
CHAT_SLC10A4,PTGER3,COMPLEX:P28329_Q96EP9,P43115,0
WNT3A,ITGA2_ITGB1,P56704,P17301_P05556,0
INHA,GPR20,P05111,Q99678,0
FGF23,CCR2,Q9GZV9,P41597,0
TFPI,F2RL3,P10646,Q96RI0,0
HEBP1,SSTR4,Q9NRV9,P31391,0
CORT,ITGA2_ITGB1,O00230,P17301_P05556,0
SLIT1,FGFRL1,O75093,Q8N441,0
IL9,NLGN1,P15248,Q8N2Q7,0
COL9A2,DDR2,Q14055,Q16832,0
ADM,IL1RAP_IL1RL2,P35318,Q9NPH3_Q9HB29,0
BMP15_GDF2,SMAD3,COMPLEX:O95972_Q9UK05,P84022,0
SHH,FZD4,Q15465,Q9ULV1,0
PTGS2,EPHB1,P35354,P54762,0
INHBE,FZD8,P58166,Q9H461,0
LAMA5,GPR162,O15230,Q16538,0
VTN,FZD4,P04004,Q9ULV1,0
TIMP3,IL2RG_IL4R,P35625,P31785_P24394,0
EPHA4,L1CAM,P54764,P32004,0
FGG,ENG,P02679,P17813,0
MMP9,TNFRSF11B,P14780,O00300,0
AANAT,CNR1,Q16613,P21554,0
EPHA8,NRP2,P29322,O60462,0
SST,TLR9,P61278,Q9NR96,0
SEMA3G,GFRA4,Q9NS98,Q9GZZ7,0
SRD5A3,MET,COMPLEX:Q9H8P0,P08581,0
FGG,TNFRSF11A,P02679,Q9Y6Q6,0
NBL1,NLGN2,P41271,Q8NFZ4,0
RBP3,MYLK,P10745,Q15746,0
SULT1E1,IL4R,COMPLEX:P49888,P24394,0
HLA-A,HAS2,P04439,Q92819,0
IRAK4,IL20RB_IL22RA1,Q9NWZ3,Q6UXL0_Q8N6P7,0
LPL,NR3C2,P06858,P08235,0
